# Wordlist

# META
@date:2012-11-23
@source_author:Huber, Randall Q. & Reed, Robert B.
@source_title:VOCABULARIO COMPARATIVO - Palabras Selectas de Lenguas Indígenas de Colombia
@source_year:1992
@url:http://www.quanthistling.info/data/source/huber1992/wordlist.html

# DATA
ID	DOCULECT	TOKENS	CONCEPT	QLCID	COUNTERPART
27188	yurutí	d ĩ̵ k ĩ̵ ĩ̵ r õ	ISLA_ISLAND	huber1992/yurutí/ISLA_ISLAND	dĩ̵́kĩ̵ĩ̵rõ
#
352	kamsá	w a ɲ i k u a j o i k a	IZQUIERDO_LEFT	huber1992/kamsá/IZQUIERDO_LEFT	waɲikuajóika
2000	epena Saija	h u a b i a r e	IZQUIERDO_LEFT	huber1992/epena Saija/IZQUIERDO_LEFT	huabiáre
2387	awa	k w i j a m a l	IZQUIERDO_LEFT	huber1992/awa/IZQUIERDO_LEFT	kwijamal
2740	epena basurudó	h u a w i ʔ e ɾ i	IZQUIERDO_LEFT	huber1992/epena basurudó/IZQUIERDO_LEFT	huawiʔéɾi
3426	bora	n a n i nʲ e x kʰ ɯ	IZQUIERDO_LEFT	huber1992/bora/IZQUIERDO_LEFT	náninʲéxkʰɯ
3779	giacone	p e ts u l e m a	IZQUIERDO_LEFT	huber1992/giacone/IZQUIERDO_LEFT	petsulema
4437	bará	a k u d ĩ j ã	IZQUIERDO_LEFT	huber1992/bará/IZQUIERDO_LEFT	akúdĩjã
4952	guahibo	p e ts a w e n o	IZQUIERDO_LEFT	huber1992/guahibo/IZQUIERDO_LEFT	petsawéno
5395	barasana	g ã k õ k a t i̵ a	IZQUIERDO_LEFT	huber1992/barasana/IZQUIERDO_LEFT	gãkṍkati̵a
5898	secoya	a ʔ d i t i̵ ʔ w i̵	IZQUIERDO_LEFT	huber1992/secoya/IZQUIERDO_LEFT	aʔditi̵ʔwi̵
6252	cha'palaachi	h a l a tʲ a	IZQUIERDO_LEFT	huber1992/cha'palaachi/IZQUIERDO_LEFT	halatʲa
6573	guambiano	a ts i m a j	IZQUIERDO_LEFT	huber1992/guambiano/IZQUIERDO_LEFT	atsimaj
7046	cuiba	p e ts o k o n a	IZQUIERDO_LEFT	huber1992/cuiba/IZQUIERDO_LEFT	petsokóna
7419	carijona	h o w o j a e	IZQUIERDO_LEFT	huber1992/carijona/IZQUIERDO_LEFT	howojae
7815	macuna	g ã k õ d i̵ h a	IZQUIERDO_LEFT	huber1992/macuna/IZQUIERDO_LEFT	gãkõdi̵ha
8196	chimila	ⁿd i n t a n i k k i	IZQUIERDO_LEFT	huber1992/chimila/IZQUIERDO_LEFT	ⁿdíntaníkki
8634	guayabero	s o e n a l e l	IZQUIERDO_LEFT	huber1992/guayabero/IZQUIERDO_LEFT	soenalél
9426	carapana	k ã ã k ũ d ĩ̵ g õ ã	IZQUIERDO_LEFT	huber1992/carapana/IZQUIERDO_LEFT	kã́ãkṹdĩ̵́gõã
9792	curripaco	i n a r o e m a	IZQUIERDO_LEFT	huber1992/curripaco/IZQUIERDO_LEFT	inaroema
10153	ika	g ə n s i n	IZQUIERDO_LEFT	huber1992/ika/IZQUIERDO_LEFT	gə́nsin
10554	catío	h u w a # ã ĩ̵ kʰ a	IZQUIERDO_LEFT	huber1992/catío/IZQUIERDO_LEFT	huwa ãĩ̵kʰá
10958	cubeo	k ã k õ p ũ r ã w i̵	IZQUIERDO_LEFT	huber1992/cubeo/IZQUIERDO_LEFT	kãkṍpũrãwi̵
11500	muinane	n a n i ʔ i̵ g o	IZQUIERDO_LEFT	huber1992/muinane/IZQUIERDO_LEFT	nániʔi̵go
11915	desano	k o p i̵	IZQUIERDO_LEFT	huber1992/desano/IZQUIERDO_LEFT	kopí̵
12286	inga	lʲ u k i	IZQUIERDO_LEFT	huber1992/inga/IZQUIERDO_LEFT	lʲúki
12651	dí̵mi̵na	n o n i̵ n k a	IZQUIERDO_LEFT	huber1992/dí̵mi̵na/IZQUIERDO_LEFT	noní̵nka
13016	embera Darién	h i̵ w a kʰ i̵	IZQUIERDO_LEFT	huber1992/embera Darién/IZQUIERDO_LEFT	hi̵wákʰi̵
13342	nukak	ʧ e p	IZQUIERDO_LEFT	huber1992/nukak/IZQUIERDO_LEFT	ʧep⁴
14013	jitnu	ts e n	IZQUIERDO_LEFT	huber1992/jitnu/IZQUIERDO_LEFT	tsén
14422	koreguaje	kʰ ã ʔ kʰ o h ĩ̵ tʰ i̵ k a	IZQUIERDO_LEFT	huber1992/koreguaje/IZQUIERDO_LEFT	kʰãʔkʰohĩ̵tʰi̵ka
14843	páez	h e b	IZQUIERDO_LEFT	huber1992/páez/IZQUIERDO_LEFT	heb
15276	kakua	w a j a # b ã d ʔ b o	IZQUIERDO_LEFT	huber1992/kakua/IZQUIERDO_LEFT	waja¹ bãdʔ⁴bo³
15732	witoto mi̵ni̵ca	h a r ɯ ɸ e n e	IZQUIERDO_LEFT	huber1992/witoto mi̵ni̵ca/IZQUIERDO_LEFT	harɯ́ɸene
16133	kogui	a l d u s a n i	IZQUIERDO_LEFT	huber1992/kogui/IZQUIERDO_LEFT	aldusáni
16559	witoto ni̵pode	h a r ɯ p e n e	IZQUIERDO_LEFT	huber1992/witoto ni̵pode/IZQUIERDO_LEFT	harɯ́pene
17018	miraña	n a n i ɲ e h kʰ ɯ n e	IZQUIERDO_LEFT	huber1992/miraña/IZQUIERDO_LEFT	naníɲéhkʰɯne
17417	piratapuyo	k õ # p e ʔ e # p e ʔ e	IZQUIERDO_LEFT	huber1992/piratapuyo/IZQUIERDO_LEFT	kõ peʔe peʔe
17830	playero	ts a w a n a w a	IZQUIERDO_LEFT	huber1992/playero/IZQUIERDO_LEFT	tsawanáwa
18255	witoto murui	h a r ɯ ɸ e b e h ɯ	IZQUIERDO_LEFT	huber1992/witoto murui/IZQUIERDO_LEFT	harɯɸebehɯ
18743	ocaina	ɯ r o o ʔ ɸ a t i	IZQUIERDO_LEFT	huber1992/ocaina/IZQUIERDO_LEFT	ɯrooʔɸatí
19045	orejón	k u a k o t i	IZQUIERDO_LEFT	huber1992/orejón/IZQUIERDO_LEFT	kuakoti
19486	piapoco	a p a u	IZQUIERDO_LEFT	huber1992/piapoco/IZQUIERDO_LEFT	apáu
19848	puinave	m o # s ã a t	IZQUIERDO_LEFT	huber1992/puinave/IZQUIERDO_LEFT	mo sãat
20198	resígaro	a p a ʔ m i ʔ o s i	IZQUIERDO_LEFT	huber1992/resígaro/IZQUIERDO_LEFT	apáʔmíʔosí
20558	sáliba	ɲ o b o ʔ e ʔ n a ʔ d a	IZQUIERDO_LEFT	huber1992/sáliba/IZQUIERDO_LEFT	ɲoboʔeʔnaʔda
20908	siona	a d i	IZQUIERDO_LEFT	huber1992/siona/IZQUIERDO_LEFT	adi
21295	siriano	k u # g a p i̵	IZQUIERDO_LEFT	huber1992/siriano/IZQUIERDO_LEFT	kú gapi̵
21668	tatuyo	k a a k ũ # d ĩ̵ g õ a	IZQUIERDO_LEFT	huber1992/tatuyo/IZQUIERDO_LEFT	káakṹ dĩ̵́gõa
22052	tucano	k ũ p e	IZQUIERDO_LEFT	huber1992/tucano/IZQUIERDO_LEFT	kũpe
22448	embera Tadó	h u a w i ʔ e ɾ i	IZQUIERDO_LEFT	huber1992/embera Tadó/IZQUIERDO_LEFT	huawiʔéɾi
22840	tanimuca	k ã k o p e ʔ r õ	IZQUIERDO_LEFT	huber1992/tanimuca/IZQUIERDO_LEFT	kãkopeʔrõ
23737	tsafiqui pila	h a l a	IZQUIERDO_LEFT	huber1992/tsafiqui pila/IZQUIERDO_LEFT	hala
24042	totoró	a ts i m a i	IZQUIERDO_LEFT	huber1992/totoró/IZQUIERDO_LEFT	atsimai
24406	tuyuca	a k u d ĩ j ã	IZQUIERDO_LEFT	huber1992/tuyuca/IZQUIERDO_LEFT	akúdĩjã
24932	waimaja	a k o # d ĩ̵ j ã	IZQUIERDO_LEFT	huber1992/waimaja/IZQUIERDO_LEFT	akó dĩ̵jã
24933	waimaja	a k o # d ĩ̵ j ã p e	IZQUIERDO_LEFT	huber1992/waimaja/IZQUIERDO_LEFT	akó dĩ̵jãpe
25395	wounaan	h u a w t # g a ɾ	IZQUIERDO_LEFT	huber1992/wounaan/IZQUIERDO_LEFT	huawt gaɾ
25790	wanano	k õ # b i̵ ʔ i̵ s e ʔ e	IZQUIERDO_LEFT	huber1992/wanano/IZQUIERDO_LEFT	kõ bi̵ʔi̵seʔe
26312	wayuu	e p e ʔ e	IZQUIERDO_LEFT	huber1992/wayuu/IZQUIERDO_LEFT	epéʔe
26313	wayuu	ʃ p e ʔ e	IZQUIERDO_LEFT	huber1992/wayuu/IZQUIERDO_LEFT	ʃpéʔe
26762	yucuna	p a x r u # e e h o # p u m i t a	IZQUIERDO_LEFT	huber1992/yucuna/IZQUIERDO_LEFT	paxrú éeho pumitá
27484	yurutí	a k ũ ũ d ĩ̵ ã	IZQUIERDO_LEFT	huber1992/yurutí/IZQUIERDO_LEFT	ákũũdĩ̵ã
#
1759	epena Saija	p i d o	JABALÍ MAYOR_WHITE-LIPPED PECCARY	huber1992/epena Saija/JABALÍ MAYOR_WHITE-LIPPED PECCARY	pído
2537	epena basurudó	p i d o	JABALÍ MAYOR_WHITE-LIPPED PECCARY	huber1992/epena basurudó/JABALÍ MAYOR_WHITE-LIPPED PECCARY	pidó
2969	bora	pʰ a a pʰ a pʲ a	JABALÍ MAYOR_WHITE-LIPPED PECCARY	huber1992/bora/JABALÍ MAYOR_WHITE-LIPPED PECCARY	pʰáápʰapʲa
2970	bora	m i̵ n e e p e	JABALÍ MAYOR_WHITE-LIPPED PECCARY	huber1992/bora/JABALÍ MAYOR_WHITE-LIPPED PECCARY	mí̵neépe
3608	giacone	a m p i a	JABALÍ MAYOR_WHITE-LIPPED PECCARY	huber1992/giacone/JABALÍ MAYOR_WHITE-LIPPED PECCARY	ampiá
4210	bará	j e h e	JABALÍ MAYOR_WHITE-LIPPED PECCARY	huber1992/bará/JABALÍ MAYOR_WHITE-LIPPED PECCARY	jehe
4629	guahibo	h a: b i̵: ts a	JABALÍ MAYOR_WHITE-LIPPED PECCARY	huber1992/guahibo/JABALÍ MAYOR_WHITE-LIPPED PECCARY	ha:bí̵:tsa
5137	barasana	h ã r ã # j e s e	JABALÍ MAYOR_WHITE-LIPPED PECCARY	huber1992/barasana/JABALÍ MAYOR_WHITE-LIPPED PECCARY	hãrã jesé
5677	secoya	s ẽ s e	JABALÍ MAYOR_WHITE-LIPPED PECCARY	huber1992/secoya/JABALÍ MAYOR_WHITE-LIPPED PECCARY	sẽse
6040	cha'palaachi	n e e tʲ u ʃ u	JABALÍ MAYOR_WHITE-LIPPED PECCARY	huber1992/cha'palaachi/JABALÍ MAYOR_WHITE-LIPPED PECCARY	neetʲuʃu
6746	cuiba	h a b ts a	JABALÍ MAYOR_WHITE-LIPPED PECCARY	huber1992/cuiba/JABALÍ MAYOR_WHITE-LIPPED PECCARY	hábtsa
7207	carijona	w o t o	JABALÍ MAYOR_WHITE-LIPPED PECCARY	huber1992/carijona/JABALÍ MAYOR_WHITE-LIPPED PECCARY	woto
7579	macuna	j e s e	JABALÍ MAYOR_WHITE-LIPPED PECCARY	huber1992/macuna/JABALÍ MAYOR_WHITE-LIPPED PECCARY	jese
8364	guayabero	ʔ a t i t	JABALÍ MAYOR_WHITE-LIPPED PECCARY	huber1992/guayabero/JABALÍ MAYOR_WHITE-LIPPED PECCARY	ʔatít
8800	embera chamí	b i d o	JABALÍ MAYOR_WHITE-LIPPED PECCARY	huber1992/embera chamí/JABALÍ MAYOR_WHITE-LIPPED PECCARY	bído
9197	carapana	j e s e	JABALÍ MAYOR_WHITE-LIPPED PECCARY	huber1992/carapana/JABALÍ MAYOR_WHITE-LIPPED PECCARY	jese
9575	curripaco	a a p i j a	JABALÍ MAYOR_WHITE-LIPPED PECCARY	huber1992/curripaco/JABALÍ MAYOR_WHITE-LIPPED PECCARY	aapija
10314	catío	bʰ i ɗ o	JABALÍ MAYOR_WHITE-LIPPED PECCARY	huber1992/catío/JABALÍ MAYOR_WHITE-LIPPED PECCARY	bʰiɗó
10715	cubeo	i̵ r a w i̵ k a k i̵	JABALÍ MAYOR_WHITE-LIPPED PECCARY	huber1992/cubeo/JABALÍ MAYOR_WHITE-LIPPED PECCARY	i̵ráwi̵káki̵
11150	muinane	ɸ a a ɸ a i b a	JABALÍ MAYOR_WHITE-LIPPED PECCARY	huber1992/muinane/JABALÍ MAYOR_WHITE-LIPPED PECCARY	ɸááɸaiba
11677	desano	j e s e	JABALÍ MAYOR_WHITE-LIPPED PECCARY	huber1992/desano/JABALÍ MAYOR_WHITE-LIPPED PECCARY	jesé
12429	dí̵mi̵na	p a k i r a	JABALÍ MAYOR_WHITE-LIPPED PECCARY	huber1992/dí̵mi̵na/JABALÍ MAYOR_WHITE-LIPPED PECCARY	pakira
12813	embera Darién	p i ɗ o	JABALÍ MAYOR_WHITE-LIPPED PECCARY	huber1992/embera Darién/JABALÍ MAYOR_WHITE-LIPPED PECCARY	piɗó
13486	jupda	t ɔ h	JABALÍ MAYOR_WHITE-LIPPED PECCARY	huber1992/jupda/JABALÍ MAYOR_WHITE-LIPPED PECCARY	tɔh
13801	jitnu	a ʧ i p	JABALÍ MAYOR_WHITE-LIPPED PECCARY	huber1992/jitnu/JABALÍ MAYOR_WHITE-LIPPED PECCARY	aʧip
14166	koreguaje	ʤ a ʔ o # s ẽ s e	JABALÍ MAYOR_WHITE-LIPPED PECCARY	huber1992/koreguaje/JABALÍ MAYOR_WHITE-LIPPED PECCARY	ʤaʔo sẽse
15016	kakua	b ĩ̵	JABALÍ MAYOR_WHITE-LIPPED PECCARY	huber1992/kakua/JABALÍ MAYOR_WHITE-LIPPED PECCARY	bĩ̵⁴
15454	witoto mi̵ni̵ca	e i m o	JABALÍ MAYOR_WHITE-LIPPED PECCARY	huber1992/witoto mi̵ni̵ca/JABALÍ MAYOR_WHITE-LIPPED PECCARY	eímo
16294	witoto ni̵pode	e i m o	JABALÍ MAYOR_WHITE-LIPPED PECCARY	huber1992/witoto ni̵pode/JABALÍ MAYOR_WHITE-LIPPED PECCARY	eímo
16761	miraña	m e e n i	JABALÍ MAYOR_WHITE-LIPPED PECCARY	huber1992/miraña/JABALÍ MAYOR_WHITE-LIPPED PECCARY	meéni
17185	piratapuyo	j e s e	JABALÍ MAYOR_WHITE-LIPPED PECCARY	huber1992/piratapuyo/JABALÍ MAYOR_WHITE-LIPPED PECCARY	jese
18004	witoto murui	e i m o	JABALÍ MAYOR_WHITE-LIPPED PECCARY	huber1992/witoto murui/JABALÍ MAYOR_WHITE-LIPPED PECCARY	eimo
18447	ocaina	h ã ã ʧ o β a	JABALÍ MAYOR_WHITE-LIPPED PECCARY	huber1992/ocaina/JABALÍ MAYOR_WHITE-LIPPED PECCARY	hã́ã́ʧoβa
18448	ocaina	n a n̥ õ õ p a	JABALÍ MAYOR_WHITE-LIPPED PECCARY	huber1992/ocaina/JABALÍ MAYOR_WHITE-LIPPED PECCARY	nan̥ṍṍpa
18895	orejón	s ẽ s e	JABALÍ MAYOR_WHITE-LIPPED PECCARY	huber1992/orejón/JABALÍ MAYOR_WHITE-LIPPED PECCARY	sẽse
19214	piapoco	a p i ʧ a	JABALÍ MAYOR_WHITE-LIPPED PECCARY	huber1992/piapoco/JABALÍ MAYOR_WHITE-LIPPED PECCARY	apìʧa
19215	piapoco	ʧ a m u u	JABALÍ MAYOR_WHITE-LIPPED PECCARY	huber1992/piapoco/JABALÍ MAYOR_WHITE-LIPPED PECCARY	ʧamùu
19637	puinave	d e # h u t	JABALÍ MAYOR_WHITE-LIPPED PECCARY	huber1992/puinave/JABALÍ MAYOR_WHITE-LIPPED PECCARY	de hut
19987	resígaro	a n̥ e β i i d o g i	JABALÍ MAYOR_WHITE-LIPPED PECCARY	huber1992/resígaro/JABALÍ MAYOR_WHITE-LIPPED PECCARY	an̥eβíidógí
20342	sáliba	h a m o h a m o l i	JABALÍ MAYOR_WHITE-LIPPED PECCARY	huber1992/sáliba/JABALÍ MAYOR_WHITE-LIPPED PECCARY	hamohamoli
20703	siona	s ẽ s e	JABALÍ MAYOR_WHITE-LIPPED PECCARY	huber1992/siona/JABALÍ MAYOR_WHITE-LIPPED PECCARY	sẽse
21064	siriano	j e s e # b ũ t ĩ r ũ	JABALÍ MAYOR_WHITE-LIPPED PECCARY	huber1992/siriano/JABALÍ MAYOR_WHITE-LIPPED PECCARY	jesé bũtĩrũ
21444	tatuyo	j e h e	JABALÍ MAYOR_WHITE-LIPPED PECCARY	huber1992/tatuyo/JABALÍ MAYOR_WHITE-LIPPED PECCARY	jehe
21822	tucano	j e s e # s i t i g i̵	JABALÍ MAYOR_WHITE-LIPPED PECCARY	huber1992/tucano/JABALÍ MAYOR_WHITE-LIPPED PECCARY	jesé sitigí̵
22604	tanimuca	h ẽ h ẽ ã	JABALÍ MAYOR_WHITE-LIPPED PECCARY	huber1992/tanimuca/JABALÍ MAYOR_WHITE-LIPPED PECCARY	hẽhẽã
23518	tsafiqui pila	m e l e	JABALÍ MAYOR_WHITE-LIPPED PECCARY	huber1992/tsafiqui pila/JABALÍ MAYOR_WHITE-LIPPED PECCARY	mele
24182	tuyuca	j e s e	JABALÍ MAYOR_WHITE-LIPPED PECCARY	huber1992/tuyuca/JABALÍ MAYOR_WHITE-LIPPED PECCARY	jesé
24601	waimaja	j e h e	JABALÍ MAYOR_WHITE-LIPPED PECCARY	huber1992/waimaja/JABALÍ MAYOR_WHITE-LIPPED PECCARY	jéhé
24602	waimaja	p a i̵ # j e h e	JABALÍ MAYOR_WHITE-LIPPED PECCARY	huber1992/waimaja/JABALÍ MAYOR_WHITE-LIPPED PECCARY	pái̵ jéhé
25121	wounaan	b e e r	JABALÍ MAYOR_WHITE-LIPPED PECCARY	huber1992/wounaan/JABALÍ MAYOR_WHITE-LIPPED PECCARY	beer
25561	wanano	j e s e	JABALÍ MAYOR_WHITE-LIPPED PECCARY	huber1992/wanano/JABALÍ MAYOR_WHITE-LIPPED PECCARY	jese
26510	yucuna	a p i j e # w a n a k u j a r i	JABALÍ MAYOR_WHITE-LIPPED PECCARY	huber1992/yucuna/JABALÍ MAYOR_WHITE-LIPPED PECCARY	apijé wanakújari
27253	yurutí	j e s e s u s u r a	JABALÍ MAYOR_WHITE-LIPPED PECCARY	huber1992/yurutí/JABALÍ MAYOR_WHITE-LIPPED PECCARY	jesesusura
#
356	kamsá	x u a s x a n a n a	JALAR, HALAR_PULL	huber1992/kamsá/JALAR, HALAR_PULL	xuasxanána
1602	achagua	j a a r d a	JALAR, HALAR_PULL	huber1992/achagua/JALAR, HALAR_PULL	jáarda
2005	epena Saija	h i d i u	JALAR, HALAR_PULL	huber1992/epena Saija/JALAR, HALAR_PULL	hidiu
2391	awa	t a i n n a	JALAR, HALAR_PULL	huber1992/awa/JALAR, HALAR_PULL	tainna
2744	epena basurudó	h i d i b a ɾ i	JALAR, HALAR_PULL	huber1992/epena basurudó/JALAR, HALAR_PULL	hidibaɾi
3435	bora	ʧ i ɯ kʰ ɯ	JALAR, HALAR_PULL	huber1992/bora/JALAR, HALAR_PULL	ʧiɯ́kʰɯ
3436	bora	tʰ a ʧ a r i ʔ xʲ ɯ kʰ ɯ	JALAR, HALAR_PULL	huber1992/bora/JALAR, HALAR_PULL	tʰáʧáriʔxʲɯ́kʰɯ
3780	giacone	p e e p i t a n i p e	JALAR, HALAR_PULL	huber1992/giacone/JALAR, HALAR_PULL	peepitánipe
4065	barí	b a k d a k a j n ə	JALAR, HALAR_PULL	huber1992/barí/JALAR, HALAR_PULL	bakdakajnə
4441	bará	w e e k o	JALAR, HALAR_PULL	huber1992/bará/JALAR, HALAR_PULL	weeko
4958	guahibo	r o b o t a	JALAR, HALAR_PULL	huber1992/guahibo/JALAR, HALAR_PULL	robóta
4959	guahibo	r o b o b o k a	JALAR, HALAR_PULL	huber1992/guahibo/JALAR, HALAR_PULL	robobóka
5402	barasana	t ĩ̵ ã t u t u	JALAR, HALAR_PULL	huber1992/barasana/JALAR, HALAR_PULL	tĩ̵ã́tutu
5902	secoya	d ã ĩ̵ j ẽ	JALAR, HALAR_PULL	huber1992/secoya/JALAR, HALAR_PULL	dãĩ̵jẽ
6256	cha'palaachi	ʧ i ʔ n u	JALAR, HALAR_PULL	huber1992/cha'palaachi/JALAR, HALAR_PULL	ʧiʔnu
6577	guambiano	ɕ u p	JALAR, HALAR_PULL	huber1992/guambiano/JALAR, HALAR_PULL	ɕup
7051	cuiba	d o b o r e n a	JALAR, HALAR_PULL	huber1992/cuiba/JALAR, HALAR_PULL	doboréna
7424	carijona	i t u m a k ɯ	JALAR, HALAR_PULL	huber1992/carijona/JALAR, HALAR_PULL	itumakɯ
7425	carijona	i t u m a e	JALAR, HALAR_PULL	huber1992/carijona/JALAR, HALAR_PULL	itumae
7820	macuna	t ĩ̵ a b ĩ	JALAR, HALAR_PULL	huber1992/macuna/JALAR, HALAR_PULL	tĩ̵abĩ
7821	macuna	w e h a	JALAR, HALAR_PULL	huber1992/macuna/JALAR, HALAR_PULL	weha
8202	chimila	i t t i n o k	JALAR, HALAR_PULL	huber1992/chimila/JALAR, HALAR_PULL	íttinók
8638	guayabero	d o ʔ a	JALAR, HALAR_PULL	huber1992/guayabero/JALAR, HALAR_PULL	dóʔa
9050	embera chamí	h i d i b a ɾ i	JALAR, HALAR_PULL	huber1992/embera chamí/JALAR, HALAR_PULL	hidibaɾi
9430	carapana	t ĩ̵ g ã p u a	JALAR, HALAR_PULL	huber1992/carapana/JALAR, HALAR_PULL	tĩ̵́gãpuá
9796	curripaco	p e r a a	JALAR, HALAR_PULL	huber1992/curripaco/JALAR, HALAR_PULL	peraa
10157	ika	w ə r ə s s ə n	JALAR, HALAR_PULL	huber1992/ika/JALAR, HALAR_PULL	wərə́ssən
10558	catío	h i d i	JALAR, HALAR_PULL	huber1992/catío/JALAR, HALAR_PULL	hidi
10962	cubeo	d a b i̵ b o j i̵	JALAR, HALAR_PULL	huber1992/cubeo/JALAR, HALAR_PULL	dabí̵boji̵
11503	muinane	g i i j i̵ k i̵ ʔ i	JALAR, HALAR_PULL	huber1992/muinane/JALAR, HALAR_PULL	gííji̵ki̵ʔi
11504	muinane	g i k i̵ ʔ i	JALAR, HALAR_PULL	huber1992/muinane/JALAR, HALAR_PULL	gíki̵ʔi
11920	desano	t a r a p u u	JALAR, HALAR_PULL	huber1992/desano/JALAR, HALAR_PULL	tarapúu
12290	inga	a l j u j	JALAR, HALAR_PULL	huber1992/inga/JALAR, HALAR_PULL	aljúj
12655	dí̵mi̵na	g i̵ ʒ i	JALAR, HALAR_PULL	huber1992/dí̵mi̵na/JALAR, HALAR_PULL	gi̵ʒi
13020	embera Darién	h i ɗ i	JALAR, HALAR_PULL	huber1992/embera Darién/JALAR, HALAR_PULL	hiɗi
13346	nukak	t i̵ i̵ ʔ	JALAR, HALAR_PULL	huber1992/nukak/JALAR, HALAR_PULL	ti̵i̵ʔ³
13656	jupda	k i̵ k i̵ j	JALAR, HALAR_PULL	huber1992/jupda/JALAR, HALAR_PULL	ki̵ki̵j
13657	jupda	p u k u j	JALAR, HALAR_PULL	huber1992/jupda/JALAR, HALAR_PULL	pukuj
13658	jupda	k o k o j	JALAR, HALAR_PULL	huber1992/jupda/JALAR, HALAR_PULL	kokoj
14017	jitnu	b r o p a p	JALAR, HALAR_PULL	huber1992/jitnu/JALAR, HALAR_PULL	bropáp
14427	koreguaje	ɲ̥ a ɲ̥ u	JALAR, HALAR_PULL	huber1992/koreguaje/JALAR, HALAR_PULL	ɲ̥aɲ̥u
14848	páez	w e ʒ	JALAR, HALAR_PULL	huber1992/páez/JALAR, HALAR_PULL	weʒ
15281	kakua	w a j	JALAR, HALAR_PULL	huber1992/kakua/JALAR, HALAR_PULL	waj²
15738	witoto mi̵ni̵ca	θ o n o d e	JALAR, HALAR_PULL	huber1992/witoto mi̵ni̵ca/JALAR, HALAR_PULL	θonóde
16137	kogui	s u ə t g u ĩ	JALAR, HALAR_PULL	huber1992/kogui/JALAR, HALAR_PULL	suə́tguĩ
16563	witoto ni̵pode	t o n o d e	JALAR, HALAR_PULL	huber1992/witoto ni̵pode/JALAR, HALAR_PULL	tonóde
17022	miraña	ʧ i ɯ kʰ ɯ	JALAR, HALAR_PULL	huber1992/miraña/JALAR, HALAR_PULL	ʧiɯ́kʰɯ
17023	miraña	ʧ i kʰ ɯ tʰ ɯ ʔ h a kʰ o	JALAR, HALAR_PULL	huber1992/miraña/JALAR, HALAR_PULL	ʧíkʰɯ́tʰɯʔhákʰo
17422	piratapuyo	t ĩ̵ ã p u	JALAR, HALAR_PULL	huber1992/piratapuyo/JALAR, HALAR_PULL	tĩ̵ãpu
17423	piratapuyo	w e h e	JALAR, HALAR_PULL	huber1992/piratapuyo/JALAR, HALAR_PULL	wehe
17835	playero	d o b o t a	JALAR, HALAR_PULL	huber1992/playero/JALAR, HALAR_PULL	dobóta
18259	witoto murui	θ o n o d e	JALAR, HALAR_PULL	huber1992/witoto murui/JALAR, HALAR_PULL	θonode
18748	ocaina	ã ã ʔ t i	JALAR, HALAR_PULL	huber1992/ocaina/JALAR, HALAR_PULL	ããʔti
18749	ocaina	ts õ õ ʔ m ɯ	JALAR, HALAR_PULL	huber1992/ocaina/JALAR, HALAR_PULL	tsõõʔmɯ
19049	orejón	b i̵ d i̵ j i	JALAR, HALAR_PULL	huber1992/orejón/JALAR, HALAR_PULL	bi̵di̵ji
19050	orejón	d ã ĩ̵ j i	JALAR, HALAR_PULL	huber1992/orejón/JALAR, HALAR_PULL	dãĩ̵ji
19491	piapoco	w a w a t a i d a k a	JALAR, HALAR_PULL	huber1992/piapoco/JALAR, HALAR_PULL	wawatàidaka
19851	puinave	h i k	JALAR, HALAR_PULL	huber1992/puinave/JALAR, HALAR_PULL	hik
20202	resígaro	kʰ a ʔ # kʰ u	JALAR, HALAR_PULL	huber1992/resígaro/JALAR, HALAR_PULL	kʰaʔ kʰú
20561	sáliba	s ã h ã g a h a ʔ a	JALAR, HALAR_PULL	huber1992/sáliba/JALAR, HALAR_PULL	sãhãgahaʔa
20912	siona	d ã t o h i	JALAR, HALAR_PULL	huber1992/siona/JALAR, HALAR_PULL	dãtohi
21299	siriano	t ĩ̵ ã p u ʔ	JALAR, HALAR_PULL	huber1992/siriano/JALAR, HALAR_PULL	tĩ̵ã́puʔ
21672	tatuyo	t ĩ̵ g ã p u a	JALAR, HALAR_PULL	huber1992/tatuyo/JALAR, HALAR_PULL	tĩ̵́gãpuá
22056	tucano	w e h e	JALAR, HALAR_PULL	huber1992/tucano/JALAR, HALAR_PULL	wehe
22845	tanimuca	j i e r i k a	JALAR, HALAR_PULL	huber1992/tanimuca/JALAR, HALAR_PULL	jierika
23196	tunebo central	r u k i n r o	JALAR, HALAR_PULL	huber1992/tunebo central/JALAR, HALAR_PULL	rukínro
23327	tariano	m u u k u l i a n h a	JALAR, HALAR_PULL	huber1992/tariano/JALAR, HALAR_PULL	múukulianha
23741	tsafiqui pila	m u r i	JALAR, HALAR_PULL	huber1992/tsafiqui pila/JALAR, HALAR_PULL	muri
24046	totoró	ɕ o p	JALAR, HALAR_PULL	huber1992/totoró/JALAR, HALAR_PULL	ɕop
24410	tuyuca	w e e	JALAR, HALAR_PULL	huber1992/tuyuca/JALAR, HALAR_PULL	wée
24939	waimaja	j o w e k o h o	JALAR, HALAR_PULL	huber1992/waimaja/JALAR, HALAR_PULL	jowékoho
24940	waimaja	t ũ ã k o h o	JALAR, HALAR_PULL	huber1992/waimaja/JALAR, HALAR_PULL	tũã́koho
25403	wounaan	ɩ u d ɯ	JALAR, HALAR_PULL	huber1992/wounaan/JALAR, HALAR_PULL	ɩudɯ
