# Wordlist

# META
@date:2012-11-23
@source_author:Huber, Randall Q. & Reed, Robert B.
@source_title:VOCABULARIO COMPARATIVO - Palabras Selectas de Lenguas Indígenas de Colombia
@source_year:1992
@url:http://www.quanthistling.info/data/source/huber1992/wordlist.html

# DATA
ID	QLCID	CONCEPT	COUNTERPART	DOCULECT	TOKENS
10702	huber1992/cubeo/MURCIÉLAGO_BAT	MURCIÉLAGO_BAT	ojóri̵	cubeo	o j ó r i̵
11133	huber1992/muinane/MURCIÉLAGO_BAT	MURCIÉLAGO_BAT	kíkíxe	muinane	k í k í x e
11663	huber1992/desano/MURCIÉLAGO_BAT	MURCIÉLAGO_BAT	ojó	desano	o j ó
12056	huber1992/inga/MURCIÉLAGO_BAT	MURCIÉLAGO_BAT	túta síki	inga	t ú t a # s í k i
12420	huber1992/dí̵mi̵na/MURCIÉLAGO_BAT	MURCIÉLAGO_BAT	dungu	dí̵mi̵na	d u n g u
12803	huber1992/embera Darién/MURCIÉLAGO_BAT	MURCIÉLAGO_BAT	ĩkʰá	embera Darién	ĩ k ʰ á
13142	huber1992/nukak/MURCIÉLAGO_BAT	MURCIÉLAGO_BAT	nĩ̵ũʔ⁴	nukak	n ĩ̵ ũ ʔ ⁴
13473	huber1992/jupda/MURCIÉLAGO_BAT	MURCIÉLAGO_BAT	ʧi̵ʔbi̵h	jupda	ʧ i̵ ʔ b i̵ h
13788	huber1992/jitnu/MURCIÉLAGO_BAT	MURCIÉLAGO_BAT	hawát	jitnu	h a w á t
14153	huber1992/koreguaje/MURCIÉLAGO_BAT	MURCIÉLAGO_BAT	oʤo	koreguaje	o ʤ o
14575	huber1992/páez/MURCIÉLAGO_BAT	MURCIÉLAGO_BAT	khĩtse	páez	k h ĩ t s e
15002	huber1992/kakua/MURCIÉLAGO_BAT	MURCIÉLAGO_BAT	dĩ̵wʔ⁴	kakua	d ĩ̵ w ʔ ⁴
15437	huber1992/witoto mi̵ni̵ca/MURCIÉLAGO_BAT	MURCIÉLAGO_BAT	ʤɯ́ni	witoto mi̵ni̵ca	ʤ ɯ́ n i
15884	huber1992/kogui/MURCIÉLAGO_BAT	MURCIÉLAGO_BAT	niuwíʒi	kogui	n i u w í ʒ i
16276	huber1992/witoto ni̵pode/MURCIÉLAGO_BAT	MURCIÉLAGO_BAT	ʤɯ́ni	witoto ni̵pode	ʤ ɯ́ n i
16748	huber1992/miraña/MURCIÉLAGO_BAT	MURCIÉLAGO_BAT	kʰíkʰiíhe	miraña	k ʰ í k ʰ i í h e
17172	huber1992/piratapuyo/MURCIÉLAGO_BAT	MURCIÉLAGO_BAT	oso	piratapuyo	o s o
17573	huber1992/playero/MURCIÉLAGO_BAT	MURCIÉLAGO_BAT	hawaʧírto	playero	h a w a ʧ í r t o
17989	huber1992/witoto murui/MURCIÉLAGO_BAT	MURCIÉLAGO_BAT	ʤɯni	witoto murui	ʤ ɯ n i
17990	huber1992/witoto murui/MURCIÉLAGO_BAT	MURCIÉLAGO_BAT	ʤɯniθɯ	witoto murui	ʤ ɯ n i θ ɯ
17991	huber1992/witoto murui/MURCIÉLAGO_BAT	MURCIÉLAGO_BAT	hɯdokuiɲo	witoto murui	h ɯ d o k u i ɲ o
18432	huber1992/ocaina/MURCIÉLAGO_BAT	MURCIÉLAGO_BAT	nõõɯ̃	ocaina	n õ õ ɯ̃
18433	huber1992/ocaina/MURCIÉLAGO_BAT	MURCIÉLAGO_BAT	nõã́ã́ʔɸiʔtʲa	ocaina	n õ ã́ ã́ ʔ ɸ i ʔ t ʲ a
18885	huber1992/orejón/MURCIÉLAGO_BAT	MURCIÉLAGO_BAT	ojo	orejón	o j o
19197	huber1992/piapoco/MURCIÉLAGO_BAT	MURCIÉLAGO_BAT	iwàju	piapoco	i w à j u
19627	huber1992/puinave/MURCIÉLAGO_BAT	MURCIÉLAGO_BAT	tin	puinave	t i n
19977	huber1992/resígaro/MURCIÉLAGO_BAT	MURCIÉLAGO_BAT	pitsʰíigí	resígaro	p i t s ʰ í i g í
20327	huber1992/sáliba/MURCIÉLAGO_BAT	MURCIÉLAGO_BAT	kʷãĩxuga	sáliba	k ʷ ã ĩ x u g a
20690	huber1992/siona/MURCIÉLAGO_BAT	MURCIÉLAGO_BAT	ojo	siona	o j o
21050	huber1992/siriano/MURCIÉLAGO_BAT	MURCIÉLAGO_BAT	ojó	siriano	o j ó
21051	huber1992/siriano/MURCIÉLAGO_BAT	MURCIÉLAGO_BAT	odjó	siriano	o d j ó
21432	huber1992/tatuyo/MURCIÉLAGO_BAT	MURCIÉLAGO_BAT	óhó	tatuyo	ó h ó
21808	huber1992/tucano/MURCIÉLAGO_BAT	MURCIÉLAGO_BAT	osó	tucano	o s ó
22211	huber1992/embera Tadó/MURCIÉLAGO_BAT	MURCIÉLAGO_BAT	ĩkʰá	embera Tadó	ĩ k ʰ á
22590	huber1992/tanimuca/MURCIÉLAGO_BAT	MURCIÉLAGO_BAT	ojoa	tanimuca	o j o a
22975	huber1992/tunebo central/MURCIÉLAGO_BAT	MURCIÉLAGO_BAT	rúkura	tunebo central	r ú k u r a
23506	huber1992/tsafiqui pila/MURCIÉLAGO_BAT	MURCIÉLAGO_BAT	supan	tsafiqui pila	s u p a n
24169	huber1992/tuyuca/MURCIÉLAGO_BAT	MURCIÉLAGO_BAT	osó	tuyuca	o s ó
24585	huber1992/waimaja/MURCIÉLAGO_BAT	MURCIÉLAGO_BAT	ohó	waimaja	o h ó
25105	huber1992/wounaan/MURCIÉLAGO_BAT	MURCIÉLAGO_BAT	emʧiʧ	wounaan	e m ʧ i ʧ
25106	huber1992/wounaan/MURCIÉLAGO_BAT	MURCIÉLAGO_BAT	emʧiʧi	wounaan	e m ʧ i ʧ i
25547	huber1992/wanano/MURCIÉLAGO_BAT	MURCIÉLAGO_BAT	so	wanano	s o
25965	huber1992/wayuu/MURCIÉLAGO_BAT	MURCIÉLAGO_BAT	pi̵síʧi	wayuu	p i̵ s í ʧ i
26497	huber1992/yucuna/MURCIÉLAGO_BAT	MURCIÉLAGO_BAT	pihirí	yucuna	p i h i r í
26886	huber1992/yukpa/MURCIÉLAGO_BAT	MURCIÉLAGO_BAT	pʃékaracha	yukpa	p ʃ é k a r a c h a
27240	huber1992/yurutí/MURCIÉLAGO_BAT	MURCIÉLAGO_BAT	óso	yurutí	ó s o
#
411	huber1992/Español/MUSLO_THIGH	MUSLO_THIGH	muslo	Español	m u s l o
903	huber1992/English/MUSLO_THIGH	MUSLO_THIGH	thigh	English	t h i g h
1279	huber1992/achagua/MUSLO_THIGH	MUSLO_THIGH	húi	achagua	h ú i
1657	huber1992/epena Saija/MUSLO_THIGH	MUSLO_THIGH	makʰára	epena Saija	m a k ʰ á r a
2066	huber1992/awa/MUSLO_THIGH	MUSLO_THIGH	ɲamʧi̵h	awa	ɲ a m ʧ i̵ h
2451	huber1992/epena basurudó/MUSLO_THIGH	MUSLO_THIGH	makʰáɾa pʰótʰo	epena basurudó	m a k ʰ á ɾ a # p ʰ ó t ʰ o
2819	huber1992/bora/MUSLO_THIGH	MUSLO_THIGH	xkʰɯ́paá	bora	x k ʰ ɯ́ p a á
2820	huber1992/bora/MUSLO_THIGH	MUSLO_THIGH	méxkʰɯ́paá	bora	m é x k ʰ ɯ́ p a á
3521	huber1992/giacone/MUSLO_THIGH	MUSLO_THIGH	uapina	giacone	u a p i n a
3832	huber1992/barí/MUSLO_THIGH	MUSLO_THIGH	bidiinə	barí	b i d i i n ə
4110	huber1992/bará/MUSLO_THIGH	MUSLO_THIGH	i̵hebeto	bará	i̵ h e b e t o
4505	huber1992/guahibo/MUSLO_THIGH	MUSLO_THIGH	petopatʰái̵to	guahibo	p e t o p a t ʰ á i̵ t o
4506	huber1992/guahibo/MUSLO_THIGH	MUSLO_THIGH	petʰái̵to	guahibo	p e t ʰ á i̵ t o
5040	huber1992/barasana/MUSLO_THIGH	MUSLO_THIGH	sagáɾo	barasana	s a g á ɾ o
5586	huber1992/secoya/MUSLO_THIGH	MUSLO_THIGH	haikĩ̵so	secoya	h a i k ĩ̵ s o
5954	huber1992/cha'palaachi/MUSLO_THIGH	MUSLO_THIGH	enbu	cha'palaachi	e n b u
6308	huber1992/guambiano/MUSLO_THIGH	MUSLO_THIGH	ɕi̵ptsim	guambiano	ɕ i̵ p t s i m
6634	huber1992/cuiba/MUSLO_THIGH	MUSLO_THIGH	petʰí̵to	cuiba	p e t ʰ í̵ t o
7123	huber1992/carijona/MUSLO_THIGH	MUSLO_THIGH	ewahɯrɯ	carijona	e w a h ɯ r ɯ
7485	huber1992/macuna/MUSLO_THIGH	MUSLO_THIGH	sagaro	macuna	s a g a r o
7882	huber1992/chimila/MUSLO_THIGH	MUSLO_THIGH	ⁿdúkkua	chimila	ⁿ d ú k k u a
8260	huber1992/guayabero/MUSLO_THIGH	MUSLO_THIGH	peh bentawí̵aht	guayabero	p e h # b e n t a w í̵ a h t
8701	huber1992/embera chamí/MUSLO_THIGH	MUSLO_THIGH	bakʰáɾa	embera chamí	b a k ʰ á ɾ a
9105	huber1992/carapana/MUSLO_THIGH	MUSLO_THIGH	i̵sépí̵to	carapana	i̵ s é p í̵ t o
9484	huber1992/curripaco/MUSLO_THIGH	MUSLO_THIGH	nokuʃi	curripaco	n o k u ʃ i
9848	huber1992/ika/MUSLO_THIGH	MUSLO_THIGH	gungáki̵	ika	g u n g á k i̵
10210	huber1992/catío/MUSLO_THIGH	MUSLO_THIGH	bakʰaɾá	catío	b a k ʰ a ɾ á
10615	huber1992/cubeo/MUSLO_THIGH	MUSLO_THIGH	tõã́ri̵	cubeo	t õ ã́ r i̵
11026	huber1992/muinane/MUSLO_THIGH	MUSLO_THIGH	ídi̵	muinane	í d i̵
11578	huber1992/desano/MUSLO_THIGH	MUSLO_THIGH	gosó	desano	g o s ó
11980	huber1992/inga/MUSLO_THIGH	MUSLO_THIGH	síki	inga	s í k i
12345	huber1992/dí̵mi̵na/MUSLO_THIGH	MUSLO_THIGH	duki̵ki̵na	dí̵mi̵na	d u k i̵ k i̵ n a
12713	huber1992/embera Darién/MUSLO_THIGH	MUSLO_THIGH	ɓakʰaɾá	embera Darién	ɓ a k ʰ a ɾ á
13070	huber1992/nukak/MUSLO_THIGH	MUSLO_THIGH	hibiʔ⁴at⁴	nukak	h i b i ʔ ⁴ a t ⁴
13399	huber1992/jupda/MUSLO_THIGH	MUSLO_THIGH	tɔk	jupda	t ɔ k
13704	huber1992/jitnu/MUSLO_THIGH	MUSLO_THIGH	putní̵	jitnu	p u t n í̵
14071	huber1992/koreguaje/MUSLO_THIGH	MUSLO_THIGH	tʰoapi̵	koreguaje	t ʰ o a p i̵
14489	huber1992/páez/MUSLO_THIGH	MUSLO_THIGH	hiʔbe	páez	h i ʔ b e
14908	huber1992/kakua/MUSLO_THIGH	MUSLO_THIGH	bĩ̵j²	kakua	b ĩ̵ j ²
15346	huber1992/witoto mi̵ni̵ca/MUSLO_THIGH	MUSLO_THIGH	moi iduraɯ	witoto mi̵ni̵ca	m o i # i d u r a ɯ
15347	huber1992/witoto mi̵ni̵ca/MUSLO_THIGH	MUSLO_THIGH	rɯáɯθi	witoto mi̵ni̵ca	r ɯ á ɯ θ i
15800	huber1992/kogui/MUSLO_THIGH	MUSLO_THIGH	nuggáxəldə	kogui	n u g g á x ə l d ə
16193	huber1992/witoto ni̵pode/MUSLO_THIGH	MUSLO_THIGH	rɯáɯti	witoto ni̵pode	r ɯ á ɯ t i
16650	huber1992/miraña/MUSLO_THIGH	MUSLO_THIGH	íhkʰɯ́pa kʰóʔmi	miraña	í h k ʰ ɯ́ p a # k ʰ ó ʔ m i
16651	huber1992/miraña/MUSLO_THIGH	MUSLO_THIGH	ʧʰíhtʰʲo	miraña	ʧ ʰ í h t ʰ ʲ o
17090	huber1992/piratapuyo/MUSLO_THIGH	MUSLO_THIGH	di̵so	piratapuyo	d i̵ s o
17488	huber1992/playero/MUSLO_THIGH	MUSLO_THIGH	petábukíara	playero	p e t á b u k í a r a
17895	huber1992/witoto murui/MUSLO_THIGH	MUSLO_THIGH	moiʤɯ iduraɯ	witoto murui	m o i ʤ ɯ # i d u r a ɯ
18331	huber1992/ocaina/MUSLO_THIGH	MUSLO_THIGH	ɸoxoo	ocaina	ɸ o x o o
18815	huber1992/orejón/MUSLO_THIGH	MUSLO_THIGH	ĩ̵so tada	orejón	ĩ̵ s o # t a d a
19111	huber1992/piapoco/MUSLO_THIGH	MUSLO_THIGH	wakuuʧuí	piapoco	w a k u u ʧ u í
19553	huber1992/puinave/MUSLO_THIGH	MUSLO_THIGH	mo sãj	puinave	m o # s ã j
19903	huber1992/resígaro/MUSLO_THIGH	MUSLO_THIGH	ípʰí	resígaro	í p ʰ í
20254	huber1992/sáliba/MUSLO_THIGH	MUSLO_THIGH	ũhã ixoxo	sáliba	ũ h ã # i x o x o
20614	huber1992/siona/MUSLO_THIGH	MUSLO_THIGH	gĩ̵sowa	siona	g ĩ̵ s o w a
20967	huber1992/siriano/MUSLO_THIGH	MUSLO_THIGH	gosópí̵ro	siriano	g o s ó p í̵ r o
21353	huber1992/tatuyo/MUSLO_THIGH	MUSLO_THIGH	i̵hépí̵to	tatuyo	i̵ h é p í̵ t o
21727	huber1992/tucano/MUSLO_THIGH	MUSLO_THIGH	i̵só	tucano	i̵ s ó
22118	huber1992/embera Tadó/MUSLO_THIGH	MUSLO_THIGH	makʰaɾá	embera Tadó	m a k ʰ a ɾ á
22508	huber1992/tanimuca/MUSLO_THIGH	MUSLO_THIGH	rihoa	tanimuca	r i h o a
22906	huber1992/tunebo central/MUSLO_THIGH	MUSLO_THIGH	renáɾa	tunebo central	r e n á ɾ a
23429	huber1992/tsafiqui pila/MUSLO_THIGH	MUSLO_THIGH	bote	tsafiqui pila	b o t e
23791	huber1992/totoró/MUSLO_THIGH	MUSLO_THIGH	ti̵m	totoró	t i̵ m
24091	huber1992/tuyuca/MUSLO_THIGH	MUSLO_THIGH	i̵sebetó	tuyuca	i̵ s e b e t ó
24472	huber1992/waimaja/MUSLO_THIGH	MUSLO_THIGH	i̵hépi̵to	waimaja	i̵ h é p i̵ t o
25015	huber1992/wounaan/MUSLO_THIGH	MUSLO_THIGH	kʰupá	wounaan	k ʰ u p á
25016	huber1992/wounaan/MUSLO_THIGH	MUSLO_THIGH	dadpá	wounaan	d a d p á
25462	huber1992/wanano/MUSLO_THIGH	MUSLO_THIGH	di̵so	wanano	d i̵ s o
25863	huber1992/wayuu/MUSLO_THIGH	MUSLO_THIGH	wapí̵ʔi̵	wayuu	w a p í̵ ʔ i̵
26409	huber1992/yucuna/MUSLO_THIGH	MUSLO_THIGH	wakuxjú	yucuna	w a k u x j ú
26813	huber1992/yukpa/MUSLO_THIGH	MUSLO_THIGH	ʃáku	yukpa	ʃ á k u
27164	huber1992/yurutí/MUSLO_THIGH	MUSLO_THIGH	i̵sépi̵to	yurutí	i̵ s é p i̵ t o
#
235	huber1992/kamsá/MUÑECA_WRIST	MUÑECA_WRIST	ʃi̵miabé	kamsá	ʃ i̵ m i a b é
658	huber1992/Español/MUÑECA_WRIST	MUÑECA_WRIST	muñeca	Español	m u ñ e c a
1120	huber1992/English/MUÑECA_WRIST	MUÑECA_WRIST	wrist	English	w r i s t
1464	huber1992/achagua/MUÑECA_WRIST	MUÑECA_WRIST	muniéka	achagua	m u n i é k a
1887	huber1992/epena Saija/MUÑECA_WRIST	MUÑECA_WRIST	húa kʰokʰõɾã́	epena Saija	h ú a # k ʰ o k ʰ õ ɾ ã́
2268	huber1992/awa/MUÑECA_WRIST	MUÑECA_WRIST	ʧti̵ impul	awa	ʧ t i̵ # i m p u l
2650	huber1992/epena basurudó/MUÑECA_WRIST	MUÑECA_WRIST	húa poɾó	epena basurudó	h ú a # p o ɾ ó
3185	huber1992/bora/MUÑECA_WRIST	MUÑECA_WRIST	ʔótsʰi̵xkʰéxi̵	bora	ʔ ó t s ʰ i̵ x k ʰ é x i̵
3186	huber1992/bora/MUÑECA_WRIST	MUÑECA_WRIST	méʔótsʰi̵xkʰéxi̵	bora	m é ʔ ó t s ʰ i̵ x k ʰ é x i̵
3977	huber1992/barí/MUÑECA_WRIST	MUÑECA_WRIST	ʔakdu obanə	barí	ʔ a k d u # o b a n ə
4329	huber1992/bará/MUÑECA_WRIST	MUÑECA_WRIST	ãbṍkobea	bará	ã b ṍ k o b e a
4794	huber1992/guahibo/MUÑECA_WRIST	MUÑECA_WRIST	pekobejawéreto	guahibo	p e k o b e j a w é r e t o
4795	huber1992/guahibo/MUÑECA_WRIST	MUÑECA_WRIST	pekobetábu	guahibo	p e k o b e t á b u
5274	huber1992/barasana/MUÑECA_WRIST	MUÑECA_WRIST	ã́bṍbea	barasana	ã́ b ṍ b e a
5782	huber1992/secoya/MUÑECA_WRIST	MUÑECA_WRIST	hĩ̵ti̵ sĩka	secoya	h ĩ̵ t i̵ # s ĩ k a
6148	huber1992/cha'palaachi/MUÑECA_WRIST	MUÑECA_WRIST	tʲakunbele	cha'palaachi	t ʲ a k u n b e l e
6899	huber1992/cuiba/MUÑECA_WRIST	MUÑECA_WRIST	pékobejaxírito	cuiba	p é k o b e j a x í r i t o
7326	huber1992/carijona/MUÑECA_WRIST	MUÑECA_WRIST	emekunu	carijona	e m e k u n u
7704	huber1992/macuna/MUÑECA_WRIST	MUÑECA_WRIST	ãbõhea	macuna	ã b õ h e a
8081	huber1992/chimila/MUÑECA_WRIST	MUÑECA_WRIST	háttanúkkraʔ	chimila	h á t t a n ú k k r a ʔ
8510	huber1992/guayabero/MUÑECA_WRIST	MUÑECA_WRIST	peh mi̵axwasít	guayabero	p e h # m i̵ a x w a s í t
8931	huber1992/embera chamí/MUÑECA_WRIST	MUÑECA_WRIST	húa kʰokʰõɾã́	embera chamí	h ú a # k ʰ o k ʰ õ ɾ ã́
8932	huber1992/embera chamí/MUÑECA_WRIST	MUÑECA_WRIST	húa kʰokʰõɾã́ dau	embera chamí	h ú a # k ʰ o k ʰ õ ɾ ã́ # d a u
9317	huber1992/carapana/MUÑECA_WRIST	MUÑECA_WRIST	wãbṍdóbea	carapana	w ã b ṍ d ó b e a
9691	huber1992/curripaco/MUÑECA_WRIST	MUÑECA_WRIST	nokapiipokoda	curripaco	n o k a p i i p o k o d a
10436	huber1992/catío/MUÑECA_WRIST	MUÑECA_WRIST	kʰõrãkʰõɾã pʰapʰa	catío	k ʰ õ r ã k ʰ õ ɾ ã # p ʰ a p ʰ a
10844	huber1992/cubeo/MUÑECA_WRIST	MUÑECA_WRIST	pi̵rí̵ kutúidõ	cubeo	p i̵ r í̵ # k u t ú i d õ
11324	huber1992/muinane/MUÑECA_WRIST	MUÑECA_WRIST	úsekexe	muinane	ú s e k e x e
11798	huber1992/desano/MUÑECA_WRIST	MUÑECA_WRIST	bõhṍtõ	desano	b õ h ṍ t õ
12177	huber1992/inga/MUÑECA_WRIST	MUÑECA_WRIST	máki ɲúdu	inga	m á k i # ɲ ú d u
12546	huber1992/dí̵mi̵na/MUÑECA_WRIST	MUÑECA_WRIST	i̵tiá	dí̵mi̵na	i̵ t i á
13245	huber1992/nukak/MUÑECA_WRIST	MUÑECA_WRIST	teiʔ³ ʧĩ̵ũʔ²	nukak	t e i ʔ ³ # ʧ ĩ̵ ũ ʔ ²
13911	huber1992/jitnu/MUÑECA_WRIST	MUÑECA_WRIST	pekómatker	jitnu	p e k ó m a t k e r
14295	huber1992/koreguaje/MUÑECA_WRIST	MUÑECA_WRIST	hĩ̵tʰi̵ ʤapi̵	koreguaje	h ĩ̵ t ʰ i̵ # ʤ a p i̵
14713	huber1992/páez/MUÑECA_WRIST	MUÑECA_WRIST	kuse pẽtʲh	páez	k u s e # p ẽ t ʲ h
15158	huber1992/kakua/MUÑECA_WRIST	MUÑECA_WRIST	tejʔja² koloʔ³	kakua	t e j ʔ j a ² # k o l o ʔ ³
15600	huber1992/witoto mi̵ni̵ca/MUÑECA_WRIST	MUÑECA_WRIST	onóikoiɲo	witoto mi̵ni̵ca	o n ó i k o i ɲ o
16016	huber1992/kogui/MUÑECA_WRIST	MUÑECA_WRIST	hətsə́ŋ	kogui	h ə t s ə́ ŋ
16438	huber1992/witoto ni̵pode/MUÑECA_WRIST	MUÑECA_WRIST	onóbekɯ	witoto ni̵pode	o n ó b e k ɯ
16897	huber1992/miraña/MUÑECA_WRIST	MUÑECA_WRIST	íʔótsʰi̵h kʰapɯ́ɯ́βe	miraña	í ʔ ó t s ʰ i̵ h # k ʰ a p ɯ́ ɯ́ β e
17298	huber1992/piratapuyo/MUÑECA_WRIST	MUÑECA_WRIST	õbõkã doʔojo	piratapuyo	õ b õ k ã # d o ʔ o j o
17720	huber1992/playero/MUÑECA_WRIST	MUÑECA_WRIST	pekobétámi	playero	p e k o b é t á m i
18137	huber1992/witoto murui/MUÑECA_WRIST	MUÑECA_WRIST	onoʤɯkɯ	witoto murui	o n o ʤ ɯ k ɯ
18611	huber1992/ocaina/MUÑECA_WRIST	MUÑECA_WRIST	on̥ṍpoka	ocaina	o n̥ ṍ p o k a
19740	huber1992/puinave/MUÑECA_WRIST	MUÑECA_WRIST	mo lapde	puinave	m o # l a p d e
20096	huber1992/resígaro/MUÑECA_WRIST	MUÑECA_WRIST	kéú	resígaro	k é ú
20446	huber1992/sáliba/MUÑECA_WRIST	MUÑECA_WRIST	ihoʧako	sáliba	i h o ʧ a k o
20447	huber1992/sáliba/MUÑECA_WRIST	MUÑECA_WRIST	imoʧako	sáliba	i m o ʧ a k o
20448	huber1992/sáliba/MUÑECA_WRIST	MUÑECA_WRIST	imosodaʔgaʔme	sáliba	i m o s o d a ʔ g a ʔ m e
21183	huber1992/siriano/MUÑECA_WRIST	MUÑECA_WRIST	bõhṍtṍõ	siriano	b õ h ṍ t ṍ õ
21561	huber1992/tatuyo/MUÑECA_WRIST	MUÑECA_WRIST	aãbṍdóbea	tatuyo	a ã b ṍ d ó b e a
22347	huber1992/embera Tadó/MUÑECA_WRIST	MUÑECA_WRIST	húa kʰokʰõɾã́	embera Tadó	h ú a # k ʰ o k ʰ õ ɾ ã́
22348	huber1992/embera Tadó/MUÑECA_WRIST	MUÑECA_WRIST	húa kʰóɾo	embera Tadó	h ú a # k ʰ ó ɾ o
22349	huber1992/embera Tadó/MUÑECA_WRIST	MUÑECA_WRIST	húa dáu	embera Tadó	h ú a # d á u
22726	huber1992/tanimuca/MUÑECA_WRIST	MUÑECA_WRIST	pita arikaka	tanimuca	p i t a # a r i k a k a
22727	huber1992/tanimuca/MUÑECA_WRIST	MUÑECA_WRIST	jarikaka	tanimuca	j a r i k a k a
24759	huber1992/waimaja/MUÑECA_WRIST	MUÑECA_WRIST	ã́bṍbea	waimaja	ã́ b ṍ b e a
25258	huber1992/wounaan/MUÑECA_WRIST	MUÑECA_WRIST	hua pʊɾ	wounaan	h u a # p ʊ ɾ
25677	huber1992/wanano/MUÑECA_WRIST	MUÑECA_WRIST	wãbõ bãkã doʔsaro	wanano	w ã b õ # b ã k ã # d o ʔ s a r o
26149	huber1992/wayuu/MUÑECA_WRIST	MUÑECA_WRIST	wehépkii	wayuu	w e h é p k i i
26150	huber1992/wayuu/MUÑECA_WRIST	MUÑECA_WRIST	ahápi̵kii	wayuu	a h á p i̵ k i i
26646	huber1992/yucuna/MUÑECA_WRIST	MUÑECA_WRIST	játeʔelahi jáʔaka	yucuna	j á t e ʔ e l a h i # j á ʔ a k a
27003	huber1992/yukpa/MUÑECA_WRIST	MUÑECA_WRIST	mékʊra	yukpa	m é k ʊ r a
27374	huber1992/yurutí/MUÑECA_WRIST	MUÑECA_WRIST	wã́bõãpe	yurutí	w ã́ b õ ã p e
#
190	huber1992/kamsá/MÁSCARA_MASK	MÁSCARA_MASK	xobí̵tsani̵ɕe	kamsá	x o b í̵ t s a n i̵ ɕ e
610	huber1992/Español/MÁSCARA_MASK	MÁSCARA_MASK	máscara	Español	m á s c a r a
1074	huber1992/English/MÁSCARA_MASK	MÁSCARA_MASK	mask	English	m a s k
1841	huber1992/epena Saija/MÁSCARA_MASK	MÁSCARA_MASK	kʰi̵rí̵ma	epena Saija	k ʰ i̵ r í̵ m a
2613	huber1992/epena basurudó/MÁSCARA_MASK	MÁSCARA_MASK	kʰi̵ri̵má	epena basurudó	k ʰ i̵ r i̵ m á
3114	huber1992/bora/MÁSCARA_MASK	MÁSCARA_MASK	máʔnií	bora	m á ʔ n i í
5223	huber1992/barasana/MÁSCARA_MASK	MÁSCARA_MASK	ríóá ukáre	barasana	r í ó á # u k á r e
7659	huber1992/macuna/MÁSCARA_MASK	MÁSCARA_MASK	gi̵hesioro	macuna	g i̵ h e s i o r o
8879	huber1992/embera chamí/MÁSCARA_MASK	MÁSCARA_MASK	kʰi̵rí̵ma	embera chamí	k ʰ i̵ r í̵ m a
9271	huber1992/carapana/MÁSCARA_MASK	MÁSCARA_MASK	wásóí̵ aséro	carapana	w á s ó í̵ # a s é r o
9647	huber1992/curripaco/MÁSCARA_MASK	MÁSCARA_MASK	máskara	curripaco	m á s k a r a
9990	huber1992/ika/MÁSCARA_MASK	MÁSCARA_MASK	úmi̵káwi̵	ika	ú m i̵ k á w i̵
10391	huber1992/catío/MÁSCARA_MASK	MÁSCARA_MASK	kʰi̵rí̵ma	catío	k ʰ i̵ r í̵ m a
10795	huber1992/cubeo/MÁSCARA_MASK	MÁSCARA_MASK	tákáhe	cubeo	t á k á h e
11269	huber1992/muinane/MÁSCARA_MASK	MÁSCARA_MASK	maaníʔi̵me	muinane	m a a n í ʔ i̵ m e
12128	huber1992/inga/MÁSCARA_MASK	MÁSCARA_MASK	tápa kára	inga	t á p a # k á r a
12873	huber1992/embera Darién/MÁSCARA_MASK	MÁSCARA_MASK	kʰi̵rí̵hi̵ma	embera Darién	k ʰ i̵ r í̵ h i̵ m a
15550	huber1992/witoto mi̵ni̵ca/MÁSCARA_MASK	MÁSCARA_MASK	hɯ́gaɸe	witoto mi̵ni̵ca	h ɯ́ g a ɸ e
15971	huber1992/kogui/MÁSCARA_MASK	MÁSCARA_MASK	skáta	kogui	s k á t a
16387	huber1992/witoto ni̵pode/MÁSCARA_MASK	MÁSCARA_MASK	hɯ́gape	witoto ni̵pode	h ɯ́ g a p e
16848	huber1992/miraña/MÁSCARA_MASK	MÁSCARA_MASK	maʔníɯmi̵	miraña	m a ʔ n í ɯ m i̵
18086	huber1992/witoto murui/MÁSCARA_MASK	MÁSCARA_MASK	uieko iko	witoto murui	u i e k o # i k o
18548	huber1992/ocaina/MÁSCARA_MASK	MÁSCARA_MASK	ɸõʔɯ̃́ɯ̃́xora	ocaina	ɸ õ ʔ ɯ̃́ ɯ̃́ x o r a
18549	huber1992/ocaina/MÁSCARA_MASK	MÁSCARA_MASK	orɯ́ɯ́ʔka	ocaina	o r ɯ́ ɯ́ ʔ k a
20060	huber1992/resígaro/MÁSCARA_MASK	MÁSCARA_MASK	maáníʔúmí	resígaro	m a á n í ʔ ú m í
20418	huber1992/sáliba/MÁSCARA_MASK	MÁSCARA_MASK	makaʔlo	sáliba	m a k a ʔ l o
21140	huber1992/siriano/MÁSCARA_MASK	MÁSCARA_MASK	kósuʔri	siriano	k ó s u ʔ r i
22299	huber1992/embera Tadó/MÁSCARA_MASK	MÁSCARA_MASK	kʰi̵rí̵ma	embera Tadó	k ʰ i̵ r í̵ m a
22682	huber1992/tanimuca/MÁSCARA_MASK	MÁSCARA_MASK	bãjẽpebã	tanimuca	b ã j ẽ p e b ã
23906	huber1992/totoró/MÁSCARA_MASK	MÁSCARA_MASK	maɕcara	totoró	m a ɕ c a r a
24256	huber1992/tuyuca/MÁSCARA_MASK	MÁSCARA_MASK	jakosutiró	tuyuca	j a k o s u t i r ó
