# Wordlist

# META
@date:2012-11-23
@source_author:Huber, Randall Q. & Reed, Robert B.
@source_title:VOCABULARIO COMPARATIVO - Palabras Selectas de Lenguas Indígenas de Colombia
@source_year:1992
@url:http://www.quanthistling.info/data/source/huber1992/wordlist.html

# DATA
ID	QLCID	CONCEPT	COUNTERPART	DOCULECT
10485	huber1992/catío/ACOSTARSE_LIE DOWN	ACOSTARSE_LIE DOWN	hewedá ʧʰubi̵a	catío
10892	huber1992/cubeo/ACOSTARSE_LIE DOWN	ACOSTARSE_LIE DOWN	paráji̵	cubeo
10893	huber1992/cubeo/ACOSTARSE_LIE DOWN	ACOSTARSE_LIE DOWN	jujúji̵	cubeo
11403	huber1992/muinane/ACOSTARSE_LIE DOWN	ACOSTARSE_LIE DOWN	sí̵uki̵ni̵bo	muinane
11404	huber1992/muinane/ACOSTARSE_LIE DOWN	ACOSTARSE_LIE DOWN	áákano	muinane
11853	huber1992/desano/ACOSTARSE_LIE DOWN	ACOSTARSE_LIE DOWN	oja	desano
11854	huber1992/desano/ACOSTARSE_LIE DOWN	ACOSTARSE_LIE DOWN	sía	desano
11855	huber1992/desano/ACOSTARSE_LIE DOWN	ACOSTARSE_LIE DOWN	siʔá	desano
12225	huber1992/inga/ACOSTARSE_LIE DOWN	ACOSTARSE_LIE DOWN	siriríj	inga
12594	huber1992/dí̵mi̵na/ACOSTARSE_LIE DOWN	ACOSTARSE_LIE DOWN	gewai	dí̵mi̵na
12959	huber1992/embera Darién/ACOSTARSE_LIE DOWN	ACOSTARSE_LIE DOWN	hepeɗatʰaɓi̵	embera Darién
13290	huber1992/nukak/ACOSTARSE_LIE DOWN	ACOSTARSE_LIE DOWN	ɲah⁴	nukak
13617	huber1992/jupda/ACOSTARSE_LIE DOWN	ACOSTARSE_LIE DOWN	woboj	jupda
13959	huber1992/jitnu/ACOSTARSE_LIE DOWN	ACOSTARSE_LIE DOWN	bók	jitnu
14348	huber1992/koreguaje/ACOSTARSE_LIE DOWN	ACOSTARSE_LIE DOWN	ũi	koreguaje
14765	huber1992/páez/ACOSTARSE_LIE DOWN	ACOSTARSE_LIE DOWN	deh	páez
15205	huber1992/kakua/ACOSTARSE_LIE DOWN	ACOSTARSE_LIE DOWN	lah⁴	kakua
15206	huber1992/kakua/ACOSTARSE_LIE DOWN	ACOSTARSE_LIE DOWN	jãh⁴	kakua
15658	huber1992/witoto mi̵ni̵ca/ACOSTARSE_LIE DOWN	ACOSTARSE_LIE DOWN	bɯ́ide	witoto mi̵ni̵ca
16065	huber1992/kogui/ACOSTARSE_LIE DOWN	ACOSTARSE_LIE DOWN	gekuəìldi	kogui
16492	huber1992/witoto ni̵pode/ACOSTARSE_LIE DOWN	ACOSTARSE_LIE DOWN	bɯ́ide	witoto ni̵pode
16946	huber1992/miraña/ACOSTARSE_LIE DOWN	ACOSTARSE_LIE DOWN	kʷáʔɯɯ́kʰɯnɯ	miraña
16947	huber1992/miraña/ACOSTARSE_LIE DOWN	ACOSTARSE_LIE DOWN	kʷáʔɯɯ́βe	miraña
16948	huber1992/miraña/ACOSTARSE_LIE DOWN	ACOSTARSE_LIE DOWN	kʰóβiʔhɯ́kʰɯnɯ	miraña
17347	huber1992/piratapuyo/ACOSTARSE_LIE DOWN	ACOSTARSE_LIE DOWN	kũjã	piratapuyo
17348	huber1992/piratapuyo/ACOSTARSE_LIE DOWN	ACOSTARSE_LIE DOWN	josa	piratapuyo
17764	huber1992/playero/ACOSTARSE_LIE DOWN	ACOSTARSE_LIE DOWN	bóbena	playero
17765	huber1992/playero/ACOSTARSE_LIE DOWN	ACOSTARSE_LIE DOWN	boka	playero
18189	huber1992/witoto murui/ACOSTARSE_LIE DOWN	ACOSTARSE_LIE DOWN	bɯide	witoto murui
18678	huber1992/ocaina/ACOSTARSE_LIE DOWN	ACOSTARSE_LIE DOWN	ĩĩã	ocaina
18679	huber1992/ocaina/ACOSTARSE_LIE DOWN	ACOSTARSE_LIE DOWN	tɯɯdʲa	ocaina
19012	huber1992/orejón/ACOSTARSE_LIE DOWN	ACOSTARSE_LIE DOWN	ũĩji	orejón
19013	huber1992/orejón/ACOSTARSE_LIE DOWN	ACOSTARSE_LIE DOWN	beji	orejón
19412	huber1992/piapoco/ACOSTARSE_LIE DOWN	ACOSTARSE_LIE DOWN	wakùakawa	piapoco
19786	huber1992/puinave/ACOSTARSE_LIE DOWN	ACOSTARSE_LIE DOWN	kosok	puinave
20142	huber1992/resígaro/ACOSTARSE_LIE DOWN	ACOSTARSE_LIE DOWN	hepítakaá	resígaro
20487	huber1992/sáliba/ACOSTARSE_LIE DOWN	ACOSTARSE_LIE DOWN	ɾeahaʔa	sáliba
20488	huber1992/sáliba/ACOSTARSE_LIE DOWN	ACOSTARSE_LIE DOWN	ɾeeʔhaʔa	sáliba
20489	huber1992/sáliba/ACOSTARSE_LIE DOWN	ACOSTARSE_LIE DOWN	ũpahaʔa	sáliba
20853	huber1992/siona/ACOSTARSE_LIE DOWN	ACOSTARSE_LIE DOWN	ũĩhi	siona
20854	huber1992/siona/ACOSTARSE_LIE DOWN	ACOSTARSE_LIE DOWN	wehi	siona
21230	huber1992/siriano/ACOSTARSE_LIE DOWN	ACOSTARSE_LIE DOWN	ojá	siriano
21231	huber1992/siriano/ACOSTARSE_LIE DOWN	ACOSTARSE_LIE DOWN	siʔá	siriano
21609	huber1992/tatuyo/ACOSTARSE_LIE DOWN	ACOSTARSE_LIE DOWN	johá	tatuyo
21988	huber1992/tucano/ACOSTARSE_LIE DOWN	ACOSTARSE_LIE DOWN	kũjã	tucano
21989	huber1992/tucano/ACOSTARSE_LIE DOWN	ACOSTARSE_LIE DOWN	kãhĩ	tucano
22387	huber1992/embera Tadó/ACOSTARSE_LIE DOWN	ACOSTARSE_LIE DOWN	hẽɾãɓé	embera Tadó
22388	huber1992/embera Tadó/ACOSTARSE_LIE DOWN	ACOSTARSE_LIE DOWN	hẽɾãɓési heɗá	embera Tadó
22773	huber1992/tanimuca/ACOSTARSE_LIE DOWN	ACOSTARSE_LIE DOWN	pãjãrika	tanimuca
22774	huber1992/tanimuca/ACOSTARSE_LIE DOWN	ACOSTARSE_LIE DOWN	bãrĩbirika	tanimuca
23136	huber1992/tunebo central/ACOSTARSE_LIE DOWN	ACOSTARSE_LIE DOWN	kamínro	tunebo central
23673	huber1992/tsafiqui pila/ACOSTARSE_LIE DOWN	ACOSTARSE_LIE DOWN	tso	tsafiqui pila
23990	huber1992/totoró/ACOSTARSE_LIE DOWN	ACOSTARSE_LIE DOWN	tsop	totoró
24341	huber1992/tuyuca/ACOSTARSE_LIE DOWN	ACOSTARSE_LIE DOWN	kõãì	tuyuca
24342	huber1992/tuyuca/ACOSTARSE_LIE DOWN	ACOSTARSE_LIE DOWN	josá	tuyuca
24839	huber1992/waimaja/ACOSTARSE_LIE DOWN	ACOSTARSE_LIE DOWN	pehá	waimaja
24840	huber1992/waimaja/ACOSTARSE_LIE DOWN	ACOSTARSE_LIE DOWN	johá	waimaja
25313	huber1992/wounaan/ACOSTARSE_LIE DOWN	ACOSTARSE_LIE DOWN	weɾba	wounaan
25723	huber1992/wanano/ACOSTARSE_LIE DOWN	ACOSTARSE_LIE DOWN	kõã	wanano
25724	huber1992/wanano/ACOSTARSE_LIE DOWN	ACOSTARSE_LIE DOWN	josa	wanano
26215	huber1992/wayuu/ACOSTARSE_LIE DOWN	ACOSTARSE_LIE DOWN	palásti̵si̵	wayuu
26216	huber1992/wayuu/ACOSTARSE_LIE DOWN	ACOSTARSE_LIE DOWN	huletí̵si	wayuu
26697	huber1992/yucuna/ACOSTARSE_LIE DOWN	ACOSTARSE_LIE DOWN	toʔokáho	yucuna
27039	huber1992/yukpa/ACOSTARSE_LIE DOWN	ACOSTARSE_LIE DOWN	aneka	yukpa
27421	huber1992/yurutí/ACOSTARSE_LIE DOWN	ACOSTARSE_LIE DOWN	kúa	yurutí
27422	huber1992/yurutí/ACOSTARSE_LIE DOWN	ACOSTARSE_LIE DOWN	jósaa	yurutí
#
344	huber1992/kamsá/AFILADO_SHARP	AFILADO_SHARP	bɕáxa	kamsá
345	huber1992/kamsá/AFILADO_SHARP	AFILADO_SHARP	ngmiʧí̵bxa	kamsá
1588	huber1992/achagua/AFILADO_SHARP	AFILADO_SHARP	kéemai	achagua
1589	huber1992/achagua/AFILADO_SHARP	AFILADO_SHARP	kéeʒa	achagua
1994	huber1992/epena Saija/AFILADO_SHARP	AFILADO_SHARP	pʰewedée	epena Saija
2380	huber1992/awa/AFILADO_SHARP	AFILADO_SHARP	kwiʧati̵t	awa
2381	huber1992/awa/AFILADO_SHARP	AFILADO_SHARP	tiʧati̵t	awa
2735	huber1992/epena basurudó/AFILADO_SHARP	AFILADO_SHARP	pʰeedéa	epena basurudó
3411	huber1992/bora/AFILADO_SHARP	AFILADO_SHARP	tsʰɯ́ʔxi̵βáne	bora
3776	huber1992/giacone/AFILADO_SHARP	AFILADO_SHARP	pamanctánipe	giacone
4058	huber1992/barí/AFILADO_SHARP	AFILADO_SHARP	ʔikobajninə	barí
4431	huber1992/bará/AFILADO_SHARP	AFILADO_SHARP	ahojoa	bará
4941	huber1992/guahibo/AFILADO_SHARP	AFILADO_SHARP	xíuhai	guahibo
4942	huber1992/guahibo/AFILADO_SHARP	AFILADO_SHARP	tsékehai	guahibo
5388	huber1992/barasana/AFILADO_SHARP	AFILADO_SHARP	bi̵hase	barasana
5891	huber1992/secoya/AFILADO_SHARP	AFILADO_SHARP	hĩ̵hĩ̵siko	secoya
6246	huber1992/cha'palaachi/AFILADO_SHARP	AFILADO_SHARP	da	cha'palaachi
6567	huber1992/guambiano/AFILADO_SHARP	AFILADO_SHARP	tɕi̵ɕ	guambiano
7036	huber1992/cuiba/AFILADO_SHARP	AFILADO_SHARP	xíjoi	cuiba
7037	huber1992/cuiba/AFILADO_SHARP	AFILADO_SHARP	xuíjoi	cuiba
7411	huber1992/carijona/AFILADO_SHARP	AFILADO_SHARP	ainetɯ	carijona
7412	huber1992/carijona/AFILADO_SHARP	AFILADO_SHARP	aisakɯ	carijona
7809	huber1992/macuna/AFILADO_SHARP	AFILADO_SHARP	odi	macuna
8190	huber1992/chimila/AFILADO_SHARP	AFILADO_SHARP	ⁿdíkki	chimila
8626	huber1992/guayabero/AFILADO_SHARP	AFILADO_SHARP	pabí̵aʔ	guayabero
9038	huber1992/embera chamí/AFILADO_SHARP	AFILADO_SHARP	pʰedéa	embera chamí
9418	huber1992/carapana/AFILADO_SHARP	AFILADO_SHARP	káóro	carapana
9786	huber1992/curripaco/AFILADO_SHARP	AFILADO_SHARP	kemaite	curripaco
10146	huber1992/ika/AFILADO_SHARP	AFILADO_SHARP	geⁱ aʔzí̵na	ika
10548	huber1992/catío/AFILADO_SHARP	AFILADO_SHARP	pʰewedéa	catío
10952	huber1992/cubeo/AFILADO_SHARP	AFILADO_SHARP	hewí̵ki̵rõ	cubeo
11486	huber1992/muinane/AFILADO_SHARP	AFILADO_SHARP	sí̵í̵xéβano	muinane
11909	huber1992/desano/AFILADO_SHARP	AFILADO_SHARP	usipu	desano
12279	huber1992/inga/AFILADO_SHARP	AFILADO_SHARP	pílu	inga
12645	huber1992/dí̵mi̵na/AFILADO_SHARP	AFILADO_SHARP	ambikumáni̵nka	dí̵mi̵na
13010	huber1992/embera Darién/AFILADO_SHARP	AFILADO_SHARP	pʰeweɗéa	embera Darién
13336	huber1992/nukak/AFILADO_SHARP	AFILADO_SHARP	ʔɛʔ⁴	nukak
14007	huber1992/jitnu/AFILADO_SHARP	AFILADO_SHARP	bi̵róbini̵	jitnu
14414	huber1992/koreguaje/AFILADO_SHARP	AFILADO_SHARP	hĩ̵hi̵si̵	koreguaje
14834	huber1992/páez/AFILADO_SHARP	AFILADO_SHARP	zeekuʔhni	páez
15269	huber1992/kakua/AFILADO_SHARP	AFILADO_SHARP	ʔeep³	kakua
15725	huber1992/witoto mi̵ni̵ca/AFILADO_SHARP	AFILADO_SHARP	háirede	witoto mi̵ni̵ca
16127	huber1992/kogui/AFILADO_SHARP	AFILADO_SHARP	háuwəne	kogui
16551	huber1992/witoto ni̵pode/AFILADO_SHARP	AFILADO_SHARP	haírede	witoto ni̵pode
17011	huber1992/miraña/AFILADO_SHARP	AFILADO_SHARP	tsʰɯ́ʔhi̵βáne	miraña
17012	huber1992/miraña/AFILADO_SHARP	AFILADO_SHARP	pʰátʰaʔhí̵nɯ́ne	miraña
17411	huber1992/piratapuyo/AFILADO_SHARP	AFILADO_SHARP	sio	piratapuyo
17824	huber1992/playero/AFILADO_SHARP	AFILADO_SHARP	híehai	playero
18248	huber1992/witoto murui/AFILADO_SHARP	AFILADO_SHARP	hairede	witoto murui
19482	huber1992/piapoco/AFILADO_SHARP	AFILADO_SHARP	kaserúníiri	piapoco
19843	huber1992/puinave/AFILADO_SHARP	AFILADO_SHARP	de sĩ̵k	puinave
20192	huber1992/resígaro/AFILADO_SHARP	AFILADO_SHARP	tsóʔβiiʔ tsú	resígaro
20546	huber1992/sáliba/AFILADO_SHARP	AFILADO_SHARP	ahataʔga	sáliba
20547	huber1992/sáliba/AFILADO_SHARP	AFILADO_SHARP	ɸihidaʔga	sáliba
20548	huber1992/sáliba/AFILADO_SHARP	AFILADO_SHARP	ɸihiʔdaʔga	sáliba
20903	huber1992/siona/AFILADO_SHARP	AFILADO_SHARP	si̵i	siona
21289	huber1992/siriano/AFILADO_SHARP	AFILADO_SHARP	usípu	siriano
21662	huber1992/tatuyo/AFILADO_SHARP	AFILADO_SHARP	oó	tatuyo
22046	huber1992/tucano/AFILADO_SHARP	AFILADO_SHARP	i̵sojohá	tucano
22442	huber1992/embera Tadó/AFILADO_SHARP	AFILADO_SHARP	pʰeɗéa	embera Tadó
22833	huber1992/tanimuca/AFILADO_SHARP	AFILADO_SHARP	opika	tanimuca
23188	huber1992/tunebo central/AFILADO_SHARP	AFILADO_SHARP	rúʔra híro	tunebo central
23730	huber1992/tsafiqui pila/AFILADO_SHARP	AFILADO_SHARP	teja	tsafiqui pila
24037	huber1992/totoró/AFILADO_SHARP	AFILADO_SHARP	katsik	totoró
24400	huber1992/tuyuca/AFILADO_SHARP	AFILADO_SHARP	asijóa	tuyuca
24921	huber1992/waimaja/AFILADO_SHARP	AFILADO_SHARP	hcjóhãjũ	waimaja
25386	huber1992/wounaan/AFILADO_SHARP	AFILADO_SHARP	dte	wounaan
25387	huber1992/wounaan/AFILADO_SHARP	AFILADO_SHARP	i dte	wounaan
25388	huber1992/wounaan/AFILADO_SHARP	AFILADO_SHARP	kʰeu mii	wounaan
25784	huber1992/wanano/AFILADO_SHARP	AFILADO_SHARP	sio	wanano
26301	huber1992/wayuu/AFILADO_SHARP	AFILADO_SHARP	kasási̵	wayuu
26756	huber1992/yucuna/AFILADO_SHARP	AFILADO_SHARP	puweʔerú	yucuna
27092	huber1992/yukpa/AFILADO_SHARP	AFILADO_SHARP	anéji̵	yukpa
27476	huber1992/yurutí/AFILADO_SHARP	AFILADO_SHARP	óoro	yurutí
27477	huber1992/yurutí/AFILADO_SHARP	AFILADO_SHARP	i̵séjo	yurutí
#
56	huber1992/kamsá/AGUA_WATER	AGUA_WATER	bújeʃe	kamsá
57	huber1992/kamsá/AGUA_WATER	AGUA_WATER	béxaje	kamsá
817	huber1992/baniva/AGUA_WATER	AGUA_WATER	úni	baniva
1300	huber1992/achagua/AGUA_WATER	AGUA_WATER	ʃiátai	achagua
1684	huber1992/epena Saija/AGUA_WATER	AGUA_WATER	panía	epena Saija
2089	huber1992/awa/AGUA_WATER	AGUA_WATER	kwazi	awa
2472	huber1992/epena basurudó/AGUA_WATER	AGUA_WATER	panía	epena basurudó
2855	huber1992/bora/AGUA_WATER	AGUA_WATER	nɯ́xpʰakʰʲo	bora
3547	huber1992/giacone/AGUA_WATER	AGUA_WATER	uúni	giacone
3852	huber1992/barí/AGUA_WATER	AGUA_WATER	ʃimənə	barí
4135	huber1992/bará/AGUA_WATER	AGUA_WATER	oko	bará
4532	huber1992/guahibo/AGUA_WATER	AGUA_WATER	mé:ra:	guahibo
5066	huber1992/barasana/AGUA_WATER	AGUA_WATER	okó	barasana
5463	huber1992/cabiyarí/AGUA_WATER	AGUA_WATER	ʔuuni	cabiyarí
5606	huber1992/secoya/AGUA_WATER	AGUA_WATER	oko	secoya
5976	huber1992/cha'palaachi/AGUA_WATER	AGUA_WATER	pi	cha'palaachi
6330	huber1992/guambiano/AGUA_WATER	AGUA_WATER	pi	guambiano
6662	huber1992/cuiba/AGUA_WATER	AGUA_WATER	méra	cuiba
7144	huber1992/carijona/AGUA_WATER	AGUA_WATER	tuna	carijona
7511	huber1992/macuna/AGUA_WATER	AGUA_WATER	ide	macuna
7905	huber1992/chimila/AGUA_WATER	AGUA_WATER	ⁿdittakeʔ	chimila
8283	huber1992/guayabero/AGUA_WATER	AGUA_WATER	min	guayabero
8727	huber1992/embera chamí/AGUA_WATER	AGUA_WATER	banía	embera chamí
9129	huber1992/carapana/AGUA_WATER	AGUA_WATER	óko	carapana
9506	huber1992/curripaco/AGUA_WATER	AGUA_WATER	ooni	curripaco
9868	huber1992/ika/AGUA_WATER	AGUA_WATER	ʤe	ika
10237	huber1992/catío/AGUA_WATER	AGUA_WATER	bánia	catío
10640	huber1992/cubeo/AGUA_WATER	AGUA_WATER	okó	cubeo
11055	huber1992/muinane/AGUA_WATER	AGUA_WATER	ɸaiʔu	muinane
11056	huber1992/muinane/AGUA_WATER	AGUA_WATER	ní̵ɸaiʔu	muinane
11057	huber1992/muinane/AGUA_WATER	AGUA_WATER	ní̵ɸáíʔu	muinane
11601	huber1992/desano/AGUA_WATER	AGUA_WATER	dekó	desano
12003	huber1992/inga/AGUA_WATER	AGUA_WATER	jáku	inga
12368	huber1992/dí̵mi̵na/AGUA_WATER	AGUA_WATER	dira	dí̵mi̵na
12369	huber1992/dí̵mi̵na/AGUA_WATER	AGUA_WATER	ʤíra	dí̵mi̵na
12741	huber1992/embera Darién/AGUA_WATER	AGUA_WATER	báido	embera Darién
13091	huber1992/nukak/AGUA_WATER	AGUA_WATER	kaan²de¹	nukak
13420	huber1992/jupda/AGUA_WATER	AGUA_WATER	deh	jupda
13730	huber1992/jitnu/AGUA_WATER	AGUA_WATER	men	jitnu
14094	huber1992/koreguaje/AGUA_WATER	AGUA_WATER	okʰo	koreguaje
14515	huber1992/páez/AGUA_WATER	AGUA_WATER	juʔ	páez
14937	huber1992/kakua/AGUA_WATER	AGUA_WATER	bãʔ⁴	kakua
15370	huber1992/witoto mi̵ni̵ca/AGUA_WATER	AGUA_WATER	háɯnoi	witoto mi̵ni̵ca
15825	huber1992/kogui/AGUA_WATER	AGUA_WATER	ní	kogui
16215	huber1992/witoto ni̵pode/AGUA_WATER	AGUA_WATER	háɯnoi	witoto ni̵pode
16688	huber1992/miraña/AGUA_WATER	AGUA_WATER	nɯ́hpʰakʰʲo	miraña
17113	huber1992/piratapuyo/AGUA_WATER	AGUA_WATER	ako	piratapuyo
17515	huber1992/playero/AGUA_WATER	AGUA_WATER	miní	playero
17920	huber1992/witoto murui/AGUA_WATER	AGUA_WATER	hɯnui	witoto murui
18657	huber1992/ocaina/AGUA_WATER	AGUA_WATER	ɲõõ	ocaina
18658	huber1992/ocaina/AGUA_WATER	AGUA_WATER	ɲõõhɯ̃	ocaina
18835	huber1992/orejón/AGUA_WATER	AGUA_WATER	oko	orejón
19136	huber1992/piapoco/AGUA_WATER	AGUA_WATER	úni	piapoco
19574	huber1992/puinave/AGUA_WATER	AGUA_WATER	i̵t	puinave
19922	huber1992/resígaro/AGUA_WATER	AGUA_WATER	hooní	resígaro
20278	huber1992/sáliba/AGUA_WATER	AGUA_WATER	kaʔa	sáliba
20637	huber1992/siona/AGUA_WATER	AGUA_WATER	oko	siona
20991	huber1992/siriano/AGUA_WATER	AGUA_WATER	dekó	siriano
21377	huber1992/tatuyo/AGUA_WATER	AGUA_WATER	óko	tatuyo
21750	huber1992/tucano/AGUA_WATER	AGUA_WATER	okó	tucano
21751	huber1992/tucano/AGUA_WATER	AGUA_WATER	akó	tucano
22146	huber1992/embera Tadó/AGUA_WATER	AGUA_WATER	banía	embera Tadó
22533	huber1992/tanimuca/AGUA_WATER	AGUA_WATER	okoa	tanimuca
22926	huber1992/tunebo central/AGUA_WATER	AGUA_WATER	ríʔja	tunebo central
23254	huber1992/tariano/AGUA_WATER	AGUA_WATER	ʔuní	tariano
23451	huber1992/tsafiqui pila/AGUA_WATER	AGUA_WATER	pi	tsafiqui pila
23812	huber1992/totoró/AGUA_WATER	AGUA_WATER	pi	totoró
24113	huber1992/tuyuca/AGUA_WATER	AGUA_WATER	okó	tuyuca
24504	huber1992/waimaja/AGUA_WATER	AGUA_WATER	ókó	waimaja
25041	huber1992/wounaan/AGUA_WATER	AGUA_WATER	dʊ	wounaan
25486	huber1992/wanano/AGUA_WATER	AGUA_WATER	ko	wanano
25893	huber1992/wayuu/AGUA_WATER	AGUA_WATER	wí̵in	wayuu
26438	huber1992/yucuna/AGUA_WATER	AGUA_WATER	húuni	yucuna
26832	huber1992/yukpa/AGUA_WATER	AGUA_WATER	kúna	yukpa
27186	huber1992/yurutí/AGUA_WATER	AGUA_WATER	óko	yurutí
#
123	huber1992/kamsá/AGUTÍ_AGOUTI	AGUTÍ_AGOUTI	entsójeɕe	kamsá
1760	huber1992/epena Saija/AGUTÍ_AGOUTI	AGUTÍ_AGOUTI	kʰuɾihíwa	epena Saija
2149	huber1992/awa/AGUTÍ_AGOUTI	AGUTÍ_AGOUTI	kukum	awa
2538	huber1992/epena basurudó/AGUTÍ_AGOUTI	AGUTÍ_AGOUTI	kʰuɾía	epena basurudó
2971	huber1992/bora/AGUTÍ_AGOUTI	AGUTÍ_AGOUTI	pi̵rɯ́mɯxi̵	bora
3609	huber1992/giacone/AGUTÍ_AGOUTI	AGUTÍ_AGOUTI	piitsi	giacone
4211	huber1992/bará/AGUTÍ_AGOUTI	AGUTÍ_AGOUTI	buu	bará
4630	huber1992/guahibo/AGUTÍ_AGOUTI	AGUTÍ_AGOUTI	bí̵ni̵	guahibo
5138	huber1992/barasana/AGUTÍ_AGOUTI	AGUTÍ_AGOUTI	buu	barasana
5678	huber1992/secoya/AGUTÍ_AGOUTI	AGUTÍ_AGOUTI	wi̵	secoya
5679	huber1992/secoya/AGUTÍ_AGOUTI	AGUTÍ_AGOUTI	kʷẽhĩ	secoya
6041	huber1992/cha'palaachi/AGUTÍ_AGOUTI	AGUTÍ_AGOUTI	kuju	cha'palaachi
6747	huber1992/cuiba/AGUTÍ_AGOUTI	AGUTÍ_AGOUTI	bi̵n	cuiba
7208	huber1992/carijona/AGUTÍ_AGOUTI	AGUTÍ_AGOUTI	akuri	carijona
7580	huber1992/macuna/AGUTÍ_AGOUTI	AGUTÍ_AGOUTI	bu	macuna
7966	huber1992/chimila/AGUTÍ_AGOUTI	AGUTÍ_AGOUTI	múntiʔ	chimila
7967	huber1992/chimila/AGUTÍ_AGOUTI	AGUTÍ_AGOUTI	ᵐbúntiʔ	chimila
8365	huber1992/guayabero/AGUTÍ_AGOUTI	AGUTÍ_AGOUTI	bi̵l	guayabero
8801	huber1992/embera chamí/AGUTÍ_AGOUTI	AGUTÍ_AGOUTI	kʰuɾihía	embera chamí
9198	huber1992/carapana/AGUTÍ_AGOUTI	AGUTÍ_AGOUTI	buu	carapana
9576	huber1992/curripaco/AGUTÍ_AGOUTI	AGUTÍ_AGOUTI	puuto	curripaco
9923	huber1992/ika/AGUTÍ_AGOUTI	AGUTÍ_AGOUTI	ótiki	ika
10315	huber1992/catío/AGUTÍ_AGOUTI	AGUTÍ_AGOUTI	kʰuɾiwa	catío
10716	huber1992/cubeo/AGUTÍ_AGOUTI	AGUTÍ_AGOUTI	buí̵	cubeo
11151	huber1992/muinane/AGUTÍ_AGOUTI	AGUTÍ_AGOUTI	ɸáti̵	muinane
11678	huber1992/desano/AGUTÍ_AGOUTI	AGUTÍ_AGOUTI	buí	desano
12430	huber1992/dí̵mi̵na/AGUTÍ_AGOUTI	AGUTÍ_AGOUTI	uski	dí̵mi̵na
12814	huber1992/embera Darién/AGUTÍ_AGOUTI	AGUTÍ_AGOUTI	kʰuɾiwa	embera Darién
13802	huber1992/jitnu/AGUTÍ_AGOUTI	AGUTÍ_AGOUTI	bi̵n	jitnu
14167	huber1992/koreguaje/AGUTÍ_AGOUTI	AGUTÍ_AGOUTI	βi̵i̵	koreguaje
14579	huber1992/páez/AGUTÍ_AGOUTI	AGUTÍ_AGOUTI	ɲuʔpj leʔʧkwe	páez
15017	huber1992/kakua/AGUTÍ_AGOUTI	AGUTÍ_AGOUTI	bĩ̵ʔ³	kakua
15455	huber1992/witoto mi̵ni̵ca/AGUTÍ_AGOUTI	AGUTÍ_AGOUTI	mɯ́gui	witoto mi̵ni̵ca
15456	huber1992/witoto mi̵ni̵ca/AGUTÍ_AGOUTI	AGUTÍ_AGOUTI	ɸɯ́ɯdo	witoto mi̵ni̵ca
15457	huber1992/witoto mi̵ni̵ca/AGUTÍ_AGOUTI	AGUTÍ_AGOUTI	okáina	witoto mi̵ni̵ca
15896	huber1992/kogui/AGUTÍ_AGOUTI	AGUTÍ_AGOUTI	mihái	kogui
16295	huber1992/witoto ni̵pode/AGUTÍ_AGOUTI	AGUTÍ_AGOUTI	mɯ́gui	witoto ni̵pode
16296	huber1992/witoto ni̵pode/AGUTÍ_AGOUTI	AGUTÍ_AGOUTI	okáina	witoto ni̵pode
16762	huber1992/miraña/AGUTÍ_AGOUTI	AGUTÍ_AGOUTI	pʰahtʰɯ	miraña
17186	huber1992/piratapuyo/AGUTÍ_AGOUTI	AGUTÍ_AGOUTI	buu	piratapuyo
17587	huber1992/playero/AGUTÍ_AGOUTI	AGUTÍ_AGOUTI	bi̵ní̵	playero
18005	huber1992/witoto murui/AGUTÍ_AGOUTI	AGUTÍ_AGOUTI	mɯgui	witoto murui
18006	huber1992/witoto murui/AGUTÍ_AGOUTI	AGUTÍ_AGOUTI	ɸɯdo	witoto murui
18007	huber1992/witoto murui/AGUTÍ_AGOUTI	AGUTÍ_AGOUTI	okaina	witoto murui
18449	huber1992/ocaina/AGUTÍ_AGOUTI	AGUTÍ_AGOUTI	ɸɯ́ɯ́tʲo	ocaina
18450	huber1992/ocaina/AGUTÍ_AGOUTI	AGUTÍ_AGOUTI	mõõno	ocaina
19216	huber1992/piapoco/AGUTÍ_AGOUTI	AGUTÍ_AGOUTI	píisi	piapoco
19988	huber1992/resígaro/AGUTÍ_AGOUTI	AGUTÍ_AGOUTI	pʰíiʔtsí	resígaro
20343	huber1992/sáliba/AGUTÍ_AGOUTI	AGUTÍ_AGOUTI	uʔwi	sáliba
20704	huber1992/siona/AGUTÍ_AGOUTI	AGUTÍ_AGOUTI	wi̵	siona
21065	huber1992/siriano/AGUTÍ_AGOUTI	AGUTÍ_AGOUTI	buí	siriano
21445	huber1992/tatuyo/AGUTÍ_AGOUTI	AGUTÍ_AGOUTI	buu	tatuyo
21823	huber1992/tucano/AGUTÍ_AGOUTI	AGUTÍ_AGOUTI	bú	tucano
22226	huber1992/embera Tadó/AGUTÍ_AGOUTI	AGUTÍ_AGOUTI	kʰuɾihía	embera Tadó
22605	huber1992/tanimuca/AGUTÍ_AGOUTI	AGUTÍ_AGOUTI	buia	tanimuca
23519	huber1992/tsafiqui pila/AGUTÍ_AGOUTI	AGUTÍ_AGOUTI	kuru	tsafiqui pila
24183	huber1992/tuyuca/AGUTÍ_AGOUTI	AGUTÍ_AGOUTI	búu	tuyuca
24603	huber1992/waimaja/AGUTÍ_AGOUTI	AGUTÍ_AGOUTI	búu	waimaja
25122	huber1992/wounaan/AGUTÍ_AGOUTI	AGUTÍ_AGOUTI	iʧkʰum	wounaan
